prof_6
 1.0000000  0.0000000
 0.9953723  0.0006265
 0.9458243  0.0073341
 0.8962763  0.0140418
 0.8467282  0.0207494
 0.8000000  0.0270753
 0.7971804  0.0274583
 0.7476354  0.0341885
 0.6980904  0.0409187
 0.6485454  0.0476489
 0.6000000  0.0542433
 0.5989994  0.0543712
 0.5494031  0.0607119
 0.4998068  0.0670525
 0.4977407  0.0673167
 0.4502104  0.0733932
 0.4500000  0.0734201
 0.4005289  0.0790276
 0.4000000  0.0790876
 0.3508023  0.0842483
 0.3500000  0.0843325
 0.3253550  0.0865305
 0.3000000  0.0883025
 0.2751720  0.0893394
 0.2509963  0.0899739
 0.2500000  0.0900000
 0.2309967  0.0899591
 0.2271243  0.0899508
 0.2109967  0.0899158
 0.2055276  0.0899040
 0.1890631  0.0893400
 0.1737478  0.0885530
 0.1652593  0.0877304
 0.1598926  0.0872103
 0.1472969  0.0855616
 0.1334010  0.0830850
 0.1314586  0.0826842
 0.1290102  0.0821789
 0.1265618  0.0816736
 0.1241133  0.0811684
 0.1216649  0.0806631
 0.1196833  0.0802542
 0.1192231  0.0801300
 0.1168095  0.0794784
 0.1143958  0.0788268
 0.1119822  0.0781753
 0.1094760  0.0774987
 0.1071653  0.0768348
 0.1047625  0.0761444
 0.1023596  0.0754541
 0.1006145  0.0749526
 0.0999604  0.0747516
 0.0975707  0.0740170
 0.0951810  0.0732823
 0.0927480  0.0725344
 0.0904153  0.0717702
 0.0880395  0.0709919
 0.0856636  0.0702135
 0.0851073  0.0700313
 0.0833014  0.0693951
 0.0809434  0.0685645
 0.0785854  0.0677338
 0.0781205  0.0675701
 0.0762451  0.0668547
 0.0739092  0.0659637
 0.0715291  0.0650558
 0.0692665  0.0641087
 0.0669604  0.0631433
 0.0651703  0.0623940
 0.0646574  0.0621705
 0.0623654  0.0611717
 0.0600735  0.0601730
 0.0583541  0.0594238
 0.0577891  0.0591577
 0.0555272  0.0580924
 0.0532654  0.0570272
 0.0513683  0.0561337
 0.0510150  0.0559396
 0.0488238  0.0547357
 0.0466326  0.0535318
 0.0464618  0.0534380
 0.0444296  0.0523496
 0.0422257  0.0511692
 0.0410728  0.0505518
 0.0400281  0.0499771
 0.0378375  0.0487722
 0.0356469  0.0475673
 0.0355307  0.0475034
 0.0334921  0.0462995
 0.0313392  0.0450282
 0.0304479  0.0445018
 0.0292123  0.0437147
 0.0271037  0.0423714
 0.0263717  0.0419051
 0.0250310  0.0409740
 0.0229774  0.0395479
 0.0220107  0.0388765
 0.0209377  0.0381024
 0.0189102  0.0366397
 0.0178522  0.0358764
 0.0169507  0.0351659
 0.0150655  0.0335849
 0.0131802  0.0318198
 0.0117657  0.0299827
 0.0099142  0.0276874
 0.0080626  0.0253921
 0.0065280  0.0228760
 0.0049934  0.0203598
 0.0038021  0.0176659
 0.0026107  0.0149720
 0.0017829  0.0121465
 0.0009552  0.0093209
 0.0005052  0.0064120
 0.0000552  0.0035031
-0.0000093  0.0005607
-0.0000739 -0.0023817
 0.0002482 -0.0053074
 0.0005702 -0.0082330
 0.0012733 -0.0110918
 0.0019764 -0.0139506
 0.0030485 -0.0166937
 0.0041207 -0.0194367
 0.0055435 -0.0220170
 0.0069663 -0.0245973
 0.0087154 -0.0269708
 0.0104646 -0.0293443
 0.0125102 -0.0314703
 0.0145557 -0.0335963
 0.0168627 -0.0354385
 0.0191697 -0.0372807
 0.0216986 -0.0388075
 0.0242275 -0.0403343
 0.0269351 -0.0415197
 0.0296427 -0.0427050
 0.0324826 -0.0435286
 0.0353225 -0.0443522
 0.0382462 -0.0447999
 0.0411699 -0.0452476
 0.0441273 -0.0453118
 0.0470847 -0.0453760
 0.0500252 -0.0450556
 0.0529657 -0.0447352
 0.0558391 -0.0440357
 0.0587124 -0.0433361
 0.0614694 -0.0422694
 0.0642263 -0.0412027
 0.0668198 -0.0397871
 0.0694132 -0.0383715
 0.0717988 -0.0366312
 0.0741843 -0.0348909
