prof_5
1.000000	0.000000
0.294457	0.083795
0.175000	0.088913
0.122298	0.084341
0.084284	0.076761
0.052990	0.065126
0.029279	0.050901
0.013247	0.035884
0.007488	0.025946
0.003096	0.015208
0.002961	0.014887
0.001326	0.010069
0.000333	0.005078
0.000000	0.000000
