prof_9
1.000000	0.000000
0.294457	0.067759
0.175000	0.072045
0.122298	0.068791
0.084284	0.063075
0.052990	0.054207
0.029279	0.043282
0.013247	0.031707
0.007488	0.024105
0.003773	0.017018
0.003065	0.015410
0.001372	0.010422
0.000344	0.005256
0.000000	0.000000
