rib_9
 1.0000000  0.0000000
 0.9577769  0.0040550
 0.9081751  0.0088187
 0.8585733  0.0135823
 0.8089715  0.0183459
 0.7887696  0.0202861
 0.7593697  0.0231096
 0.7097680  0.0278732
 0.6601662  0.0326369
 0.6105644  0.0374005
 0.5983523  0.0385733
 0.5609626  0.0421642
 0.5113608  0.0469278
 0.4617590  0.0516915
 0.4301315  0.0547289
 0.4121573  0.0564551
 0.3625555  0.0612187
 0.3129537  0.0659824
 0.2944570  0.0677588
 0.2864751  0.0681027
 0.2631344  0.0690212
 0.2431549  0.0697067
 0.2231755  0.0703921
 0.2031960  0.0710776
 0.1832166  0.0717630
 0.1750000  0.0720449
 0.1696407  0.0717592
 0.1632797  0.0714200
 0.1433727  0.0702522
 0.1234657  0.0688715
 0.1222984  0.0687906
 0.1039075  0.0661569
 0.0941392  0.0646227
 0.0842841  0.0630749
 0.0818568  0.0624205
 0.0751055  0.0606006
 0.0658445  0.0579605
 0.0565836  0.0552562
 0.0529896  0.0542067
 0.0478730  0.0519526
 0.0395115  0.0480937
 0.0311500  0.0441621
 0.0292787  0.0432822
 0.0290956  0.0431560
 0.0273482  0.0419509
 0.0256109  0.0407528
 0.0256009  0.0407458
 0.0238535  0.0394864
 0.0221062  0.0382048
 0.0203588  0.0369232
 0.0186115  0.0356416
 0.0168641  0.0343601
 0.0151168  0.0330785
 0.0133694  0.0317969
 0.0132474  0.0317074
 0.0121593  0.0303466
 0.0109895  0.0288459
 0.0098198  0.0272622
 0.0086500  0.0256785
 0.0074877  0.0241049
 0.0066048  0.0224983
 0.0057275  0.0208377
 0.0048502  0.0191597
 0.0039729  0.0174408
 0.0037728  0.0170180
 0.0030652  0.0154099
 0.0022187  0.0129160
 0.0013721  0.0104221
 0.0008583  0.0078391
 0.0003445  0.0052560
 0.0001722  0.0026280
 0.0000000  0.0000000
 0.0001722 -0.0026280
 0.0003445 -0.0052560
 0.0008583 -0.0078391
 0.0013721 -0.0104221
 0.0022187 -0.0129160
 0.0030652 -0.0154099
 0.0042301 -0.0177719
 0.0053949 -0.0201340
 0.0068581 -0.0223238
 0.0083212 -0.0245136
 0.0100577 -0.0264937
 0.0117942 -0.0284738
 0.0137743 -0.0302103
 0.0157544 -0.0319467
 0.0179442 -0.0334099
 0.0201340 -0.0348731
 0.0224960 -0.0360379
 0.0248581 -0.0372028
 0.0273520 -0.0380493
 0.0298459 -0.0388959
 0.0324289 -0.0394097
 0.0350120 -0.0399235
 0.0376400 -0.0400957
 0.0402680 -0.0402680
 0.0428960 -0.0400957
 0.0455240 -0.0399235
 0.0481071 -0.0394097
 0.0506901 -0.0388959
 0.0531840 -0.0380493
 0.0556779 -0.0372028
 0.0580399 -0.0360379
 0.0604020 -0.0348731
 0.0625918 -0.0334099
 0.0647816 -0.0319467
 0.0667617 -0.0302103
 0.0687418 -0.0284738
 0.0704782 -0.0264937
 0.0722147 -0.0245136
 0.0736779 -0.0223238
 0.0751411 -0.0201340
 0.0763059 -0.0177719
 0.0774708 -0.0154099
 0.0818568 -0.0073062
 0.0842841 -0.0032485
 0.0941392  0.0103179
 0.1039075  0.0208497
 0.1222984  0.0355868
 0.1234657  0.0363657
 0.1433727  0.0474230
 0.1632797  0.0552655
 0.1696407  0.0572531
 0.1750000  0.0587679
 0.1832166  0.0608289
 0.2031960  0.0646844
 0.2231755  0.0671125
 0.2431549  0.0683904
 0.2631344  0.0687109
 0.2864751  0.0671027
 0.2944570  0.0667588
 0.3129537  0.0649824
 0.3625555  0.0602187
 0.4121573  0.0554551
 0.4301315  0.0537289
 0.4617590  0.0506915
 0.5113608  0.0459278
 0.5609626  0.0411642
 0.5983523  0.0375733
 0.6105644  0.0364005
 0.6601662  0.0316369
 0.7097680  0.0268732
 0.7593697  0.0221096
 0.7887696  0.0192861
 0.8089715  0.0173459
 0.8585733  0.0125823
 0.9081751  0.0078187
 0.9577769  0.0030550
 1.0000000 -0.0010000
