prof_10
1.000000	0.000000
0.294457	0.061704
0.175000	0.065676
0.122298	0.062967
0.084284	0.058056
0.052990	0.050395
0.029279	0.040920
0.013247	0.030457
0.007488	0.023738
0.003834	0.017292
0.003115	0.015658
0.001394	0.010590
0.000350	0.005341
0.000000	0.000000
