prof_7
1.000000	0.000000
0.294457	0.077215
0.175000	0.081992
0.122298	0.077956
0.084284	0.071127
0.052990	0.060605
0.029279	0.047706
0.013247	0.034071
0.007488	0.025071
0.003096	0.015311
0.003000	0.015082
0.001343	0.010200
0.000337	0.005144
0.000000	0.000000
